nome,link,ficha,revogacao,descricao
Decreto nº 9.336 de 05 de abril de 2018,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9336.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=9336&ano=2018&data=05/04/2018&ato=475gXU65UeZpWT15b,Não consta revogação expressa,"CRIA O PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA, LOCALIZADO NOS MUNICÍPIOS DE SENTO SÉ, JUAZEIRO, SOBRADINHO E CAMPO FORMOSO, ESTADO DA BAHIA."
Decreto nº 9.336 de 05 de abril de 2018,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9336.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=9336&ano=2018&data=05/04/2018&ato=475gXU65UeZpWT15b,Não consta revogação expressa,"CRIA O PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA, LOCALIZADO NOS MUNICÍPIOS DE SENTO SÉ, JUAZEIRO, SOBRADINHO E CAMPO FORMOSO, ESTADO DA BAHIA."
Lei nº 13.633 de 12 de março de 2018,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13633.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13633&ano=2018&data=12/03/2018&ato=109kXR61UeZpWTc4e,Não consta revogação expressa,"ABRE AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DOS MINISTÉRIOS DA EDUCAÇÃO, DA SAÚDE E DO DESENVOLVIMENTO SOCIAL, CRÉDITO ESPECIAL NO VALOR DE R$ 2.000.000.000,00, PARA OS FINS QUE ESPECIFICA."
Lei nº 13.633 de 12 de março de 2018,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13633.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13633&ano=2018&data=12/03/2018&ato=109kXR61UeZpWTc4e,Não consta revogação expressa,"ABRE AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DOS MINISTÉRIOS DA EDUCAÇÃO, DA SAÚDE E DO DESENVOLVIMENTO SOCIAL, CRÉDITO ESPECIAL NO VALOR DE R$ 2.000.000.000,00, PARA OS FINS QUE ESPECIFICA."
Lei nº 13.528 de 29 de novembro de 2017,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13528.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13528&ano=2017&data=29/11/2017&ato=188gXQq5EeZpWT061,Não consta revogação expressa,"ABRE AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DA PRESIDÊNCIA DA REPÚBLICA E DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DA JUSTIÇA E CIDADANIA, DA SAÚDE, DOS TRANSPORTES, PORTOS E AVIAÇÃO CIVIL, DO ESPORTE, DA DEFESA, DA INTEGRAÇÃO NACIONAL, DO TURISMO E DO DESENVOLVIMENTO SOCIAL E AGRÁRIO, CRÉDITO SUPLEMENTAR NO VALOR DE R$ 6.988.987.930,00, PARA REFORÇO DE DOTAÇÕES CONSTANTES DA LEI ORÇAMENTÁRIA VIGENTE."
Lei nº 13.528 de 29 de novembro de 2017,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13528.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13528&ano=2017&data=29/11/2017&ato=188gXQq5EeZpWT061,Não consta revogação expressa,"ABRE AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DA PRESIDÊNCIA DA REPÚBLICA E DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DA JUSTIÇA E CIDADANIA, DA SAÚDE, DOS TRANSPORTES, PORTOS E AVIAÇÃO CIVIL, DO ESPORTE, DA DEFESA, DA INTEGRAÇÃO NACIONAL, DO TURISMO E DO DESENVOLVIMENTO SOCIAL E AGRÁRIO, CRÉDITO SUPLEMENTAR NO VALOR DE R$ 6.988.987.930,00, PARA REFORÇO DE DOTAÇÕES CONSTANTES DA LEI ORÇAMENTÁRIA VIGENTE."
Lei nº 13.473 de 08 de agosto de 2017Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13473.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13473&ano=2017&data=08/08/2017&ato=c00ETUU5EeZpWT832,Não consta revogação expressa,DISPÕE SOBRE AS DIRETRIZES PARA A ELABORAÇÃO E EXECUÇÃO DA LEI ORÇAMENTÁRIA DE 2018 E DÁ OUTRAS PROVIDÊNCIAS.
Lei nº 13.473 de 08 de agosto de 2017Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13473.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13473&ano=2017&data=08/08/2017&ato=c00ETUU5EeZpWT832,Não consta revogação expressa,DISPÕE SOBRE AS DIRETRIZES PARA A ELABORAÇÃO E EXECUÇÃO DA LEI ORÇAMENTÁRIA DE 2018 E DÁ OUTRAS PROVIDÊNCIAS.
Decreto nº 8.932 de 14 de dezembro de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8932.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8932&ano=2016&data=14/12/2016&ato=632k3Z61EeZpWT596,Revogado,"APROVA O ESTATUTO E O QUADRO DEMONSTRATIVO DOS CARGOS EM COMISSÃO E DAS FUNÇÕES DE CONFIANÇA DA FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ, REMANEJA CARGOS EM COMISSÃO E FUNÇÕES DE CONFIANÇA, SUBSTITUI CARGOS EM COMISSÃO DO GRUPO DIREÇÃO E ASSESSORAMENTO SUPERIORES - DAS POR FUNÇÕES COMISSIONADAS DO PODER EXECUTIVO - FCPE."
Decreto nº 8.932 de 14 de dezembro de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8932.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8932&ano=2016&data=14/12/2016&ato=632k3Z61EeZpWT596,Revogado,"APROVA O ESTATUTO E O QUADRO DEMONSTRATIVO DOS CARGOS EM COMISSÃO E DAS FUNÇÕES DE CONFIANÇA DA FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ, REMANEJA CARGOS EM COMISSÃO E FUNÇÕES DE CONFIANÇA, SUBSTITUI CARGOS EM COMISSÃO DO GRUPO DIREÇÃO E ASSESSORAMENTO SUPERIORES - DAS POR FUNÇÕES COMISSIONADAS DO PODER EXECUTIVO - FCPE."
Decreto nº 8.907 de 22 de novembro de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8907.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8907&ano=2016&data=22/11/2016&ato=e4bMTV61EeZpWTaa2,Revogado,APROVA O IX PLANO SETORIAL PARA OS RECURSOS DO MAR.
Decreto nº 8.907 de 22 de novembro de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8907.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8907&ano=2016&data=22/11/2016&ato=e4bMTV61EeZpWTaa2,Revogado,APROVA O IX PLANO SETORIAL PARA OS RECURSOS DO MAR.
Decreto nº 8.825 de 29 de julho de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8825.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8825&ano=2016&data=29/07/2016&ato=ef5o3Yq1EeZpWT3c2,Não consta revogação expressa,"DISPÕE SOBRE A EXECUÇÃO, NO TERRITÓRIO NACIONAL, DA RESOLUÇÃO 2270 (2016), DE 2 DE MARÇO DE 2016, DO CONSELHO DE SEGURANÇA DAS NAÇÕES UNIDAS, QUE REFORÇA O REGIME DE SANÇÕES APLICÁVEIS À REPÚBLICA POPULAR DEMOCRÁTICA DA COREIA."
Decreto nº 8.825 de 29 de julho de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8825.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8825&ano=2016&data=29/07/2016&ato=ef5o3Yq1EeZpWT3c2,Não consta revogação expressa,"DISPÕE SOBRE A EXECUÇÃO, NO TERRITÓRIO NACIONAL, DA RESOLUÇÃO 2270 (2016), DE 2 DE MARÇO DE 2016, DO CONSELHO DE SEGURANÇA DAS NAÇÕES UNIDAS, QUE REFORÇA O REGIME DE SANÇÕES APLICÁVEIS À REPÚBLICA POPULAR DEMOCRÁTICA DA COREIA."
Decreto nº 8.703 de 01 de abril de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8703.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8703&ano=2016&data=01/04/2016&ato=49acXVU1EeZpWTc97,Não consta revogação expressa,"PROMULGA O ACORDO DE COMÉRCIO PREFERENCIAL ENTRE O MERCADO COMUM DO SUL - MERCOSUL E A UNIÃO ADUANEIRA DA ÁFRICA AUSTRAL - SACU, FIRMADO PELOS PAÍSES MEMBROS DO MERCOSUL EM SALVADOR, EM 15 DE DEZEMBRO DE 2008, E PELOS PAÍSES AFRICANOS EM MASERU, EM 3 DE ABRIL DE 2009."
Decreto nº 8.703 de 01 de abril de 2016,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8703.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=8703&ano=2016&data=01/04/2016&ato=49acXVU1EeZpWTc97,Não consta revogação expressa,"PROMULGA O ACORDO DE COMÉRCIO PREFERENCIAL ENTRE O MERCADO COMUM DO SUL - MERCOSUL E A UNIÃO ADUANEIRA DA ÁFRICA AUSTRAL - SACU, FIRMADO PELOS PAÍSES MEMBROS DO MERCOSUL EM SALVADOR, EM 15 DE DEZEMBRO DE 2008, E PELOS PAÍSES AFRICANOS EM MASERU, EM 3 DE ABRIL DE 2009."
Lei nº 4.771 de 15 de setembro de 1965,https://www.planalto.gov.br/ccivil_03/leis/l4771.htm,http://www.planalto.gov.br/ccivil_03/Leis/L4771.htm#art50,Revogada,INSTITUI O NOVO CÓDIGO FLORESTAL.  Vigência
Lei nº 4.771 de 15 de setembro de 1965,https://www.planalto.gov.br/ccivil_03/leis/l4771.htm,http://www.planalto.gov.br/ccivil_03/Leis/L4771.htm#art50,Revogada,INSTITUI O NOVO CÓDIGO FLORESTAL.  Vigência
Decreto nº 50.442 de 11 de abril de 1961,https://www.planalto.gov.br/ccivil_03/atos/decretos/1961/d50442.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=50442&ano=1961&data=11/04/1961&ato=29dMzZq1EMVRVTb27,Revogado,"INTERDITA, PELO PRAZO DE CINCO (5) ANOS, O EXERCICIO DA CACA NA ILHA DO BANANA L E NOS VALES DO ARAGUAIA E TOCANTINS E DA OUTRAS PROVIDENCIAS."
Decreto nº 50.442 de 11 de abril de 1961,https://www.planalto.gov.br/ccivil_03/atos/decretos/1961/d50442.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=50442&ano=1961&data=11/04/1961&ato=29dMzZq1EMVRVTb27,Revogado,"INTERDITA, PELO PRAZO DE CINCO (5) ANOS, O EXERCICIO DA CACA NA ILHA DO BANANA L E NOS VALES DO ARAGUAIA E TOCANTINS E DA OUTRAS PROVIDENCIAS."
Lei nº 2.004 de 03 de outubro de 1953,https://www.planalto.gov.br/ccivil_03/leis/l2004.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=2004&ano=1953&data=03/10/1953&ato=5dfMTRE1kMFRVT5e6,Revogada,"DISPOE SOBRE A POLITICA NACIONAL DO PETROLEO E DEFINE AS  ATRIBUICOES  DO   CONSELHO NACIONAL DO PETROLEO, INSTITUI A SOCIEDADE  POR  ACOES  PETROLEO   BRASILEIRO SOCIEDADE ANONIMA - PETROBRAS, E DA OUTRAS PROVIDENCIAS."
Lei nº 2.004 de 03 de outubro de 1953,https://www.planalto.gov.br/ccivil_03/leis/l2004.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=2004&ano=1953&data=03/10/1953&ato=5dfMTRE1kMFRVT5e6,Revogada,"DISPOE SOBRE A POLITICA NACIONAL DO PETROLEO E DEFINE AS  ATRIBUICOES  DO   CONSELHO NACIONAL DO PETROLEO, INSTITUI A SOCIEDADE  POR  ACOES  PETROLEO   BRASILEIRO SOCIEDADE ANONIMA - PETROBRAS, E DA OUTRAS PROVIDENCIAS."
Lei nº 488 de 15 de novembro de 1948,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0488.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=488&ano=1948&data=15/11/1948&ato=ce3oXTU90dBRVT651,Não consta revogação expressa,"DISPOE SOBRE O PAGAMENTO  DE  VENCIMENTOS,  REMUNERACAO  OU  SALARIOS  DO   PESSOAL CIVIL E MILITAR DA UNIAO."
Lei nº 488 de 15 de novembro de 1948,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0488.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=488&ano=1948&data=15/11/1948&ato=ce3oXTU90dBRVT651,Não consta revogação expressa,"DISPOE SOBRE O PAGAMENTO  DE  VENCIMENTOS,  REMUNERACAO  OU  SALARIOS  DO   PESSOAL CIVIL E MILITAR DA UNIAO."
Decreto-Lei nº 7.841 de 08 de agosto de 1945,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del7841.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEL&numero=7841&ano=1945&data=08/08/1945&ato=db10TWU1UeRR0T84e,Não consta revogação expressa,""
Decreto-Lei nº 7.841 de 08 de agosto de 1945,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del7841.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEL&numero=7841&ano=1945&data=08/08/1945&ato=db10TWU1UeRR0T84e,Não consta revogação expressa,""
Decreto-Lei nº 93 de 21 de dezembro de 1937,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del093.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEL&numero=93&ano=1937&data=21/12/1937&ato=a6c0TVE9kejpXT1eb,Não consta revogação expressa,CRIA O INSTITUTO NACIONAL DO LIVRO - INL.
Decreto-Lei nº 93 de 21 de dezembro de 1937,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del093.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEL&numero=93&ano=1937&data=21/12/1937&ato=a6c0TVE9kejpXT1eb,Não consta revogação expressa,CRIA O INSTITUTO NACIONAL DO LIVRO - INL.
Decreto nº 24.009 de 14 de março de 1934,https://legis.senado.leg.br/norma/?numero=24009&tipo_norma=dec&data=19340314&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=24009&ano=1934&data=14/03/1934&ato=4c50zaU1UMNpXTc35,Revogado,"AUTORIZA OS DIVERSOS MINISTERIOS A ADQUIRIREM, DIRETAMENTE, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, AS PUBLICACOES TECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS JA ESGOTADAS E DA OUTRAS PROVIDENCIAS."
Decreto nº 24.009 de 14 de março de 1934,https://legis.senado.leg.br/norma/?numero=24009&tipo_norma=dec&data=19340314&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=24009&ano=1934&data=14/03/1934&ato=4c50zaU1UMNpXTc35,Revogado,"AUTORIZA OS DIVERSOS MINISTERIOS A ADQUIRIREM, DIRETAMENTE, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, AS PUBLICACOES TECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS JA ESGOTADAS E DA OUTRAS PROVIDENCIAS."
Decreto nº 22.633 de 12 de abril de 1933,https://legis.senado.leg.br/norma/?numero=22633&tipo_norma=dec&data=19330412&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=22633&ano=1933&data=12/04/1933&ato=56a0TQU1EeJpXTfd1,Revogado,"TORNA EXTENSIVO AO MINISTERIO DA AGRICULTURA O DEC.21451, DE 30/05/1932, QUE A UTORIZA A AQUISICAO DIRETA, POR PARTE DO MINISTERIO DA EDUCACAO E SAUDE PUBLIC A, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, DE PUBLICACOES T ECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS, JA ESGOTADAS, E D A OUTRAS PROVIDENCIAS."
Decreto nº 22.633 de 12 de abril de 1933,https://legis.senado.leg.br/norma/?numero=22633&tipo_norma=dec&data=19330412&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=22633&ano=1933&data=12/04/1933&ato=56a0TQU1EeJpXTfd1,Revogado,"TORNA EXTENSIVO AO MINISTERIO DA AGRICULTURA O DEC.21451, DE 30/05/1932, QUE A UTORIZA A AQUISICAO DIRETA, POR PARTE DO MINISTERIO DA EDUCACAO E SAUDE PUBLIC A, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, DE PUBLICACOES T ECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS, JA ESGOTADAS, E D A OUTRAS PROVIDENCIAS."
Decreto nº 21.451 de 30 de maio de 1932,https://legis.senado.leg.br/norma/?numero=21451&tipo_norma=dec&data=19320530&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=21451&ano=1932&data=30/05/1932&ato=bc70TWq1UNBpXTbb5,Revogado,"AUTORIZA A AQUISICAO DIRETA, POR PARTE DO MINISTERIO DA EDUCACAO E SAUDE PUBLI CA, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, DAS PUBLICACOES TECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS JA ESGOTADAS, E DA OUTRAS PROVIDENCIAS."
Decreto nº 21.451 de 30 de maio de 1932,https://legis.senado.leg.br/norma/?numero=21451&tipo_norma=dec&data=19320530&link=s,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=21451&ano=1932&data=30/05/1932&ato=bc70TWq1UNBpXTbb5,Revogado,"AUTORIZA A AQUISICAO DIRETA, POR PARTE DO MINISTERIO DA EDUCACAO E SAUDE PUBLI CA, AOS EDITORES OU A PARTICULARES, NO PAIS OU NO ESTRANGEIRO, DAS PUBLICACOES TECNICAS, CIENTIFICAS E OUTRAS, OU DE EDICOES DE OBRAS RARAS JA ESGOTADAS, E DA OUTRAS PROVIDENCIAS."
Decreto nº 15.670 de 06 de setembro de 1922,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d15670.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=15670&ano=1922&data=06/09/1922&ato=8630zZq1kMNpWT037,Revogado,APROVA O REGULAMENTO PARA A BIBLIOTECA NACIONAL.
Decreto nº 15.670 de 06 de setembro de 1922,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d15670.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=15670&ano=1922&data=06/09/1922&ato=8630zZq1kMNpWT037,Revogado,APROVA O REGULAMENTO PARA A BIBLIOTECA NACIONAL.
Decreto nº 89.242 de 27 de dezembro de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d89242.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=89242&ano=1983&data=27/12/1983&ato=b95ITQ65EeBpWTd56,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU, NO ESTADO DO RIO DE JANEIRO E DÁ OUTRAS PROVIDENCIAS."
Decreto nº 89.242 de 27 de dezembro de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d89242.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=89242&ano=1983&data=27/12/1983&ato=b95ITQ65EeBpWTd56,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU, NO ESTADO DO RIO DE JANEIRO E DÁ OUTRAS PROVIDENCIAS."
Decreto nº 88.940 de 07 de novembro de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1980-1984/d88940.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88940&ano=1983&data=07/11/1983&ato=5fdoXQE5EeBpWT023,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DAS ÁREAS DE PROTEÇÃO AMBIENTAL DAS BACIAS DOS RIOS SÃO BARTOLOMEU E DESCOBERTO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 88.940 de 07 de novembro de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1980-1984/d88940.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88940&ano=1983&data=07/11/1983&ato=5fdoXQE5EeBpWT023,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DAS ÁREAS DE PROTEÇÃO AMBIENTAL DAS BACIAS DOS RIOS SÃO BARTOLOMEU E DESCOBERTO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 88.421 de 21 de junho de 1983,https://www.planalto.gov.br/ccivil_03/atos/decretos/1983/d88421.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88421&ano=1983&data=21/06/1983&ato=8bdAzZE90dBpWT37e,Não consta revogação expressa,"DISPOE SOBRE A IMPLANTACAO DA AREA DE PROTECAO AMBIENTAL DE PIACABUCU, NO ESTA DO DE ALAGOAS E DA OUTRAS PROVIDENCIAS."
Decreto nº 88.421 de 21 de junho de 1983,https://www.planalto.gov.br/ccivil_03/atos/decretos/1983/d88421.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88421&ano=1983&data=21/06/1983&ato=8bdAzZE90dBpWT37e,Não consta revogação expressa,"DISPOE SOBRE A IMPLANTACAO DA AREA DE PROTECAO AMBIENTAL DE PIACABUCU, NO ESTA DO DE ALAGOAS E DA OUTRAS PROVIDENCIAS."
Decreto nº 88.351 de 01 de junho de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d88351.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88351&ano=1983&data=01/06/1983&ato=43bATRE90dBpWT94e,Revogado,"REGULAMENTA A LEI Nº 6.938, DE 31 DE AGOSTO DE 1981, E A LEI Nº 6.902, DE 27 DE ABRIL DE 1981, QUE DISPÕEM, RESPECTIVAMENTE, SOBRE A POLÍTICA NACIONAL DO MEIO AMBIENTE E SOBRE A CRIAÇÃO DE ESTAÇÕES ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 88.351 de 01 de junho de 1983,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d88351.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=88351&ano=1983&data=01/06/1983&ato=43bATRE90dBpWT94e,Revogado,"REGULAMENTA A LEI Nº 6.938, DE 31 DE AGOSTO DE 1981, E A LEI Nº 6.902, DE 27 DE ABRIL DE 1981, QUE DISPÕEM, RESPECTIVAMENTE, SOBRE A POLÍTICA NACIONAL DO MEIO AMBIENTE E SOBRE A CRIAÇÃO DE ESTAÇÕES ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 87.561 de 13 de setembro de 1982,https://www.planalto.gov.br/ccivil_03/atos/decretos/1982/d87561.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=87561&ano=1982&data=13/09/1982&ato=a35ATR65UNrRVT618,Não consta revogação expressa,DISPOE SOBRE AS MEDIDAS DE RECUPERACAO E PROTECAO AMBIENTAL DA BACIA HIDROGRAF ICA DO RIO PARAIBA DO SUL.
Decreto nº 87.561 de 13 de setembro de 1982,https://www.planalto.gov.br/ccivil_03/atos/decretos/1982/d87561.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=87561&ano=1982&data=13/09/1982&ato=a35ATR65UNrRVT618,Não consta revogação expressa,DISPOE SOBRE AS MEDIDAS DE RECUPERACAO E PROTECAO AMBIENTAL DA BACIA HIDROGRAF ICA DO RIO PARAIBA DO SUL.
Lei nº 6.902 de 27 de abril de 1981,https://www.planalto.gov.br/ccivil_03/leis/l6902.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=6902&ano=1981&data=27/04/1981&ato=5dao3Z610MrRVT52c,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO  DE  ESTACOES  ECOLOGICAS,  AREAS  DE  PROTECAO AMBIENTAL E DA OUTRAS PROVIDENCIAS."
Lei nº 6.902 de 27 de abril de 1981,https://www.planalto.gov.br/ccivil_03/leis/l6902.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=6902&ano=1981&data=27/04/1981&ato=5dao3Z610MrRVT52c,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO  DE  ESTACOES  ECOLOGICAS,  AREAS  DE  PROTECAO AMBIENTAL E DA OUTRAS PROVIDENCIAS."
Decreto nº 70.162 de 18 de fevereiro de 1972,https://www.planalto.gov.br/ccivil_03/decreto/1970-1979/d70162.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=70162&ano=1972&data=18/02/1972&ato=8f6EzZU9UNjRVTaa6,Revogado,APROVA O REGULAMENTO DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS.
Decreto nº 70.162 de 18 de fevereiro de 1972,https://www.planalto.gov.br/ccivil_03/decreto/1970-1979/d70162.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=70162&ano=1972&data=18/02/1972&ato=8f6EzZU9UNjRVTaa6,Revogado,APROVA O REGULAMENTO DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS.
Decreto nº 66.694 de 11 de junho de 1970,https://www.planalto.gov.br/ccivil_03/decreto/1970-1979/d66694.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=66694&ano=1970&data=11/06/1970&ato=24ecXTE1kMjRVT59b,Revogado,APROVA O REGULAMENTO DO IMPOSTO UNICO SOBRE MINERAIS.
Decreto nº 66.694 de 11 de junho de 1970,https://www.planalto.gov.br/ccivil_03/decreto/1970-1979/d66694.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=66694&ano=1970&data=11/06/1970&ato=24ecXTE1kMjRVT59b,Revogado,APROVA O REGULAMENTO DO IMPOSTO UNICO SOBRE MINERAIS.
Decreto nº 65.347 de 13 de outubro de 1969,https://www.planalto.gov.br/ccivil_03/decreto/1950-1969/d65347.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=65347&ano=1969&data=13/10/1969&ato=cb7ETQU1EMjRVT059,Não consta revogação expressa,"REGULAMENTA A LEI 5471, DE 09/06/1968, QUE DISPOE SOBRE A EXPORTACAO DE LIVROS ANTIGOS E CONJUNTOS BIBLIOGRAFICOS."
Decreto nº 65.347 de 13 de outubro de 1969,https://www.planalto.gov.br/ccivil_03/decreto/1950-1969/d65347.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=65347&ano=1969&data=13/10/1969&ato=cb7ETQU1EMjRVT059,Não consta revogação expressa,"REGULAMENTA A LEI 5471, DE 09/06/1968, QUE DISPOE SOBRE A EXPORTACAO DE LIVROS ANTIGOS E CONJUNTOS BIBLIOGRAFICOS."
